stt,age,inc,eth,sex,edu,kid,mar,pop2008
PA,65+,$75-150k,Hispanic,Female,Post-Grad,No Kids,Married,44
PA,65+,$75-150k,Hispanic,Female,Post-Grad,No Kids,Single,0
PA,65+,$75-150k,Other,Male,< HS,Kids,Married,140
PA,65+,$75-150k,Other,Male,< HS,Kids,Single,0
PA,65+,$75-150k,Other,Male,< HS,No Kids,Married,114
PA,65+,$75-150k,Other,Male,< HS,No Kids,Single,28
PA,65+,$75-150k,Other,Male,HS,Kids,Married,43
PA,65+,$75-150k,Other,Male,HS,Kids,Single,0
PA,65+,$75-150k,Other,Male,HS,No Kids,Married,84
PA,65+,$75-150k,Other,Male,HS,No Kids,Single,66
PA,65+,$75-150k,Other,Male,Some Coll,Kids,Married,0
PA,65+,$75-150k,Other,Male,Some Coll,Kids,Single,0
PA,65+,$75-150k,Other,Male,Some Coll,No Kids,Married,120
PA,65+,$75-150k,Other,Male,Some Coll,No Kids,Single,33
PA,65+,$75-150k,Other,Male,Coll,Kids,Married,0
PA,65+,$75-150k,Other,Male,Coll,Kids,Single,0
PA,65+,$75-150k,Other,Male,Coll,No Kids,Married,250
PA,65+,$75-150k,Other,Male,Coll,No Kids,Single,11
PA,65+,$75-150k,Other,Male,Post-Grad,Kids,Married,112
PA,65+,$75-150k,Other,Male,Post-Grad,Kids,Single,0
PA,65+,$75-150k,Other,Male,Post-Grad,No Kids,Married,706
PA,65+,$75-150k,Other,Male,Post-Grad,No Kids,Single,70
PA,65+,$75-150k,Other,Female,< HS,Kids,Married,108
PA,65+,$75-150k,Other,Female,< HS,Kids,Single,179
PA,65+,$75-150k,Other,Female,< HS,No Kids,Married,80
PA,65+,$75-150k,Other,Female,< HS,No Kids,Single,145
PA,65+,$75-150k,Other,Female,HS,Kids,Married,50
PA,65+,$75-150k,Other,Female,HS,Kids,Single,71
PA,65+,$75-150k,Other,Female,HS,No Kids,Married,119
PA,65+,$75-150k,Other,Female,HS,No Kids,Single,117
PA,65+,$75-150k,Other,Female,Some Coll,Kids,Married,0
PA,65+,$75-150k,Other,Female,Some Coll,Kids,Single,0
PA,65+,$75-150k,Other,Female,Some Coll,No Kids,Married,68
PA,65+,$75-150k,Other,Female,Some Coll,No Kids,Single,59
PA,65+,$75-150k,Other,Female,Coll,Kids,Married,0
PA,65+,$75-150k,Other,Female,Coll,Kids,Single,34
PA,65+,$75-150k,Other,Female,Coll,No Kids,Married,309
PA,65+,$75-150k,Other,Female,Coll,No Kids,Single,156
PA,65+,$75-150k,Other,Female,Post-Grad,Kids,Married,0
PA,65+,$75-150k,Other,Female,Post-Grad,Kids,Single,24
PA,65+,$75-150k,Other,Female,Post-Grad,No Kids,Married,205
PA,65+,$75-150k,Other,Female,Post-Grad,No Kids,Single,47
PA,65+,$150k+,White,Male,< HS,Kids,Married,55
PA,65+,$150k+,White,Male,< HS,Kids,Single,40
PA,65+,$150k+,White,Male,< HS,No Kids,Married,1841
PA,65+,$150k+,White,Male,< HS,No Kids,Single,506
PA,65+,$150k+,White,Male,HS,Kids,Married,263
PA,65+,$150k+,White,Male,HS,Kids,Single,82
PA,65+,$150k+,White,Male,HS,No Kids,Married,3786
PA,65+,$150k+,White,Male,HS,No Kids,Single,556
PA,65+,$150k+,White,Male,Some Coll,Kids,Married,140
PA,65+,$150k+,White,Male,Some Coll,Kids,Single,9
PA,65+,$150k+,White,Male,Some Coll,No Kids,Married,3190
PA,65+,$150k+,White,Male,Some Coll,No Kids,Single,420
PA,65+,$150k+,White,Male,Coll,Kids,Married,365
PA,65+,$150k+,White,Male,Coll,Kids,Single,152
PA,65+,$150k+,White,Male,Coll,No Kids,Married,7115
PA,65+,$150k+,White,Male,Coll,No Kids,Single,1363
PA,65+,$150k+,White,Male,Post-Grad,Kids,Married,408
PA,65+,$150k+,White,Male,Post-Grad,Kids,Single,21
PA,65+,$150k+,White,Male,Post-Grad,No Kids,Married,8640
PA,65+,$150k+,White,Male,Post-Grad,No Kids,Single,1414
PA,65+,$150k+,White,Female,< HS,Kids,Married,54
PA,65+,$150k+,White,Female,< HS,Kids,Single,325
PA,65+,$150k+,White,Female,< HS,No Kids,Married,1466
PA,65+,$150k+,White,Female,< HS,No Kids,Single,1318
PA,65+,$150k+,White,Female,HS,Kids,Married,280
PA,65+,$150k+,White,Female,HS,Kids,Single,1026
PA,65+,$150k+,White,Female,HS,No Kids,Married,5303
PA,65+,$150k+,White,Female,HS,No Kids,Single,3022
PA,65+,$150k+,White,Female,Some Coll,Kids,Married,90
PA,65+,$150k+,White,Female,Some Coll,Kids,Single,75
PA,65+,$150k+,White,Female,Some Coll,No Kids,Married,3581
PA,65+,$150k+,White,Female,Some Coll,No Kids,Single,1185
PA,65+,$150k+,White,Female,Coll,Kids,Married,0
PA,65+,$150k+,White,Female,Coll,Kids,Single,119
PA,65+,$150k+,White,Female,Coll,No Kids,Married,3879
PA,65+,$150k+,White,Female,Coll,No Kids,Single,1201
PA,65+,$150k+,White,Female,Post-Grad,Kids,Married,0
PA,65+,$150k+,White,Female,Post-Grad,Kids,Single,203
PA,65+,$150k+,White,Female,Post-Grad,No Kids,Married,3062
PA,65+,$150k+,White,Female,Post-Grad,No Kids,Single,1526
PA,65+,$150k+,Black,Male,< HS,Kids,Married,0
PA,65+,$150k+,Black,Male,< HS,Kids,Single,0
PA,65+,$150k+,Black,Male,< HS,No Kids,Married,53
PA,65+,$150k+,Black,Male,< HS,No Kids,Single,39
PA,65+,$150k+,Black,Male,HS,Kids,Married,51
PA,65+,$150k+,Black,Male,HS,Kids,Single,0
PA,65+,$150k+,Black,Male,HS,No Kids,Married,61
PA,65+,$150k+,Black,Male,HS,No Kids,Single,0
PA,65+,$150k+,Black,Male,Some Coll,Kids,Married,0
PA,65+,$150k+,Black,Male,Some Coll,Kids,Single,0
PA,65+,$150k+,Black,Male,Some Coll,No Kids,Married,64
PA,65+,$150k+,Black,Male,Some Coll,No Kids,Single,0
PA,65+,$150k+,Black,Male,Coll,Kids,Married,31
PA,65+,$150k+,Black,Male,Coll,Kids,Single,0
PA,65+,$150k+,Black,Male,Coll,No Kids,Married,49
PA,65+,$150k+,Black,Male,Coll,No Kids,Single,0
PA,65+,$150k+,Black,Male,Post-Grad,Kids,Married,35
PA,65+,$150k+,Black,Male,Post-Grad,Kids,Single,0
PA,65+,$150k+,Black,Male,Post-Grad,No Kids,Married,119
PA,65+,$150k+,Black,Male,Post-Grad,No Kids,Single,0
PA,65+,$150k+,Black,Female,< HS,Kids,Married,0
PA,65+,$150k+,Black,Female,< HS,Kids,Single,0
PA,65+,$150k+,Black,Female,< HS,No Kids,Married,31
PA,65+,$150k+,Black,Female,< HS,No Kids,Single,43
PA,65+,$150k+,Black,Female,HS,Kids,Married,39
PA,65+,$150k+,Black,Female,HS,Kids,Single,0
PA,65+,$150k+,Black,Female,HS,No Kids,Married,0
PA,65+,$150k+,Black,Female,HS,No Kids,Single,208
PA,65+,$150k+,Black,Female,Some Coll,Kids,Married,31
PA,65+,$150k+,Black,Female,Some Coll,Kids,Single,0
PA,65+,$150k+,Black,Female,Some Coll,No Kids,Married,0
PA,65+,$150k+,Black,Female,Some Coll,No Kids,Single,0
PA,65+,$150k+,Black,Female,Coll,Kids,Married,0
PA,65+,$150k+,Black,Female,Coll,Kids,Single,48
PA,65+,$150k+,Black,Female,Coll,No Kids,Married,54
PA,65+,$150k+,Black,Female,Coll,No Kids,Single,45
PA,65+,$150k+,Black,Female,Post-Grad,Kids,Married,0
PA,65+,$150k+,Black,Female,Post-Grad,Kids,Single,0
PA,65+,$150k+,Black,Female,Post-Grad,No Kids,Married,34
PA,65+,$150k+,Black,Female,Post-Grad,No Kids,Single,45
PA,65+,$150k+,Hispanic,Male,< HS,Kids,Married,0
PA,65+,$150k+,Hispanic,Male,< HS,Kids,Single,0
PA,65+,$150k+,Hispanic,Male,< HS,No Kids,Married,11
PA,65+,$150k+,Hispanic,Male,< HS,No Kids,Single,0
PA,65+,$150k+,Hispanic,Male,HS,Kids,Married,0
PA,65+,$150k+,Hispanic,Male,HS,Kids,Single,0
PA,65+,$150k+,Hispanic,Male,HS,No Kids,Married,29
PA,65+,$150k+,Hispanic,Male,HS,No Kids,Single,0
PA,65+,$150k+,Hispanic,Male,Some Coll,Kids,Married,0
PA,65+,$150k+,Hispanic,Male,Some Coll,Kids,Single,0
PA,65+,$150k+,Hispanic,Male,Some Coll,No Kids,Married,0
PA,65+,$150k+,Hispanic,Male,Some Coll,No Kids,Single,0
PA,65+,$150k+,Hispanic,Male,Coll,Kids,Married,0
PA,65+,$150k+,Hispanic,Male,Coll,Kids,Single,0
PA,65+,$150k+,Hispanic,Male,Coll,No Kids,Married,0
PA,65+,$150k+,Hispanic,Male,Coll,No Kids,Single,0
PA,65+,$150k+,Hispanic,Male,Post-Grad,Kids,Married,0
PA,65+,$150k+,Hispanic,Male,Post-Grad,Kids,Single,0
PA,65+,$150k+,Hispanic,Male,Post-Grad,No Kids,Married,121
PA,65+,$150k+,Hispanic,Male,Post-Grad,No Kids,Single,0
PA,65+,$150k+,Hispanic,Female,< HS,Kids,Married,0
PA,65+,$150k+,Hispanic,Female,< HS,Kids,Single,78
PA,65+,$150k+,Hispanic,Female,< HS,No Kids,Married,0
PA,65+,$150k+,Hispanic,Female,< HS,No Kids,Single,52
PA,65+,$150k+,Hispanic,Female,HS,Kids,Married,0
PA,65+,$150k+,Hispanic,Female,HS,Kids,Single,125
PA,65+,$150k+,Hispanic,Female,HS,No Kids,Married,31
PA,65+,$150k+,Hispanic,Female,HS,No Kids,Single,0
PA,65+,$150k+,Hispanic,Female,Some Coll,Kids,Married,51
PA,65+,$150k+,Hispanic,Female,Some Coll,Kids,Single,0
PA,65+,$150k+,Hispanic,Female,Some Coll,No Kids,Married,32
PA,65+,$150k+,Hispanic,Female,Some Coll,No Kids,Single,0
PA,65+,$150k+,Hispanic,Female,Coll,Kids,Married,0
PA,65+,$150k+,Hispanic,Female,Coll,Kids,Single,0
PA,65+,$150k+,Hispanic,Female,Coll,No Kids,Married,0
PA,65+,$150k+,Hispanic,Female,Coll,No Kids,Single,0
PA,65+,$150k+,Hispanic,Female,Post-Grad,Kids,Married,0
PA,65+,$150k+,Hispanic,Female,Post-Grad,Kids,Single,0
PA,65+,$150k+,Hispanic,Female,Post-Grad,No Kids,Married,0
PA,65+,$150k+,Hispanic,Female,Post-Grad,No Kids,Single,0
PA,65+,$150k+,Other,Male,< HS,Kids,Married,0
PA,65+,$150k+,Other,Male,< HS,Kids,Single,0
PA,65+,$150k+,Other,Male,< HS,No Kids,Married,52
PA,65+,$150k+,Other,Male,< HS,No Kids,Single,28
PA,65+,$150k+,Other,Male,HS,Kids,Married,68
PA,65+,$150k+,Other,Male,HS,Kids,Single,0
PA,65+,$150k+,Other,Male,HS,No Kids,Married,82
PA,65+,$150k+,Other,Male,HS,No Kids,Single,0
PA,65+,$150k+,Other,Male,Some Coll,Kids,Married,51
PA,65+,$150k+,Other,Male,Some Coll,Kids,Single,0
PA,65+,$150k+,Other,Male,Some Coll,No Kids,Married,26
PA,65+,$150k+,Other,Male,Some Coll,No Kids,Single,0
PA,65+,$150k+,Other,Male,Coll,Kids,Married,0
PA,65+,$150k+,Other,Male,Coll,Kids,Single,0
PA,65+,$150k+,Other,Male,Coll,No Kids,Married,176
PA,65+,$150k+,Other,Male,Coll,No Kids,Single,41
PA,65+,$150k+,Other,Male,Post-Grad,Kids,Married,78
PA,65+,$150k+,Other,Male,Post-Grad,Kids,Single,0
PA,65+,$150k+,Other,Male,Post-Grad,No Kids,Married,566
PA,65+,$150k+,Other,Male,Post-Grad,No Kids,Single,31
PA,65+,$150k+,Other,Female,< HS,Kids,Married,57
PA,65+,$150k+,Other,Female,< HS,Kids,Single,81
PA,65+,$150k+,Other,Female,< HS,No Kids,Married,195
PA,65+,$150k+,Other,Female,< HS,No Kids,Single,0
PA,65+,$150k+,Other,Female,HS,Kids,Married,0
PA,65+,$150k+,Other,Female,HS,Kids,Single,0
PA,65+,$150k+,Other,Female,HS,No Kids,Married,0
PA,65+,$150k+,Other,Female,HS,No Kids,Single,0
PA,65+,$150k+,Other,Female,Some Coll,Kids,Married,0
PA,65+,$150k+,Other,Female,Some Coll,Kids,Single,54
PA,65+,$150k+,Other,Female,Some Coll,No Kids,Married,37
PA,65+,$150k+,Other,Female,Some Coll,No Kids,Single,0
PA,65+,$150k+,Other,Female,Coll,Kids,Married,25
PA,65+,$150k+,Other,Female,Coll,Kids,Single,94
PA,65+,$150k+,Other,Female,Coll,No Kids,Married,105
PA,65+,$150k+,Other,Female,Coll,No Kids,Single,0
PA,65+,$150k+,Other,Female,Post-Grad,Kids,Married,80
PA,65+,$150k+,Other,Female,Post-Grad,Kids,Single,36
PA,65+,$150k+,Other,Female,Post-Grad,No Kids,Married,89
PA,65+,$150k+,Other,Female,Post-Grad,No Kids,Single,0
RI,18-29,$0-20k,White,Male,< HS,Kids,Married,41
RI,18-29,$0-20k,White,Male,< HS,Kids,Single,151
RI,18-29,$0-20k,White,Male,< HS,No Kids,Married,0
RI,18-29,$0-20k,White,Male,< HS,No Kids,Single,574
RI,18-29,$0-20k,White,Male,HS,Kids,Married,0
RI,18-29,$0-20k,White,Male,HS,Kids,Single,285
RI,18-29,$0-20k,White,Male,HS,No Kids,Married,0
RI,18-29,$0-20k,White,Male,HS,No Kids,Single,645
RI,18-29,$0-20k,White,Male,Some Coll,Kids,Married,66
RI,18-29,$0-20k,White,Male,Some Coll,Kids,Single,126
RI,18-29,$0-20k,White,Male,Some Coll,No Kids,Married,28
RI,18-29,$0-20k,White,Male,Some Coll,No Kids,Single,2779
RI,18-29,$0-20k,White,Male,Coll,Kids,Married,0
RI,18-29,$0-20k,White,Male,Coll,Kids,Single,0
RI,18-29,$0-20k,White,Male,Coll,No Kids,Married,120
RI,18-29,$0-20k,White,Male,Coll,No Kids,Single,531
RI,18-29,$0-20k,White,Male,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,White,Male,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,White,Male,Post-Grad,No Kids,Married,56
RI,18-29,$0-20k,White,Male,Post-Grad,No Kids,Single,53
RI,18-29,$0-20k,White,Female,< HS,Kids,Married,77
RI,18-29,$0-20k,White,Female,< HS,Kids,Single,429
RI,18-29,$0-20k,White,Female,< HS,No Kids,Married,33
RI,18-29,$0-20k,White,Female,< HS,No Kids,Single,245
RI,18-29,$0-20k,White,Female,HS,Kids,Married,70
RI,18-29,$0-20k,White,Female,HS,Kids,Single,739
RI,18-29,$0-20k,White,Female,HS,No Kids,Married,38
RI,18-29,$0-20k,White,Female,HS,No Kids,Single,745
RI,18-29,$0-20k,White,Female,Some Coll,Kids,Married,75
RI,18-29,$0-20k,White,Female,Some Coll,Kids,Single,486
RI,18-29,$0-20k,White,Female,Some Coll,No Kids,Married,27
RI,18-29,$0-20k,White,Female,Some Coll,No Kids,Single,2127
RI,18-29,$0-20k,White,Female,Coll,Kids,Married,57
RI,18-29,$0-20k,White,Female,Coll,Kids,Single,24
RI,18-29,$0-20k,White,Female,Coll,No Kids,Married,169
RI,18-29,$0-20k,White,Female,Coll,No Kids,Single,557
RI,18-29,$0-20k,White,Female,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,White,Female,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,White,Female,Post-Grad,No Kids,Married,25
RI,18-29,$0-20k,White,Female,Post-Grad,No Kids,Single,46
RI,18-29,$0-20k,Black,Male,< HS,Kids,Married,0
RI,18-29,$0-20k,Black,Male,< HS,Kids,Single,207
RI,18-29,$0-20k,Black,Male,< HS,No Kids,Married,0
RI,18-29,$0-20k,Black,Male,< HS,No Kids,Single,108
RI,18-29,$0-20k,Black,Male,HS,Kids,Married,0
RI,18-29,$0-20k,Black,Male,HS,Kids,Single,37
RI,18-29,$0-20k,Black,Male,HS,No Kids,Married,0
RI,18-29,$0-20k,Black,Male,HS,No Kids,Single,68
RI,18-29,$0-20k,Black,Male,Some Coll,Kids,Married,0
RI,18-29,$0-20k,Black,Male,Some Coll,Kids,Single,0
RI,18-29,$0-20k,Black,Male,Some Coll,No Kids,Married,0
RI,18-29,$0-20k,Black,Male,Some Coll,No Kids,Single,137
RI,18-29,$0-20k,Black,Male,Coll,Kids,Married,0
RI,18-29,$0-20k,Black,Male,Coll,Kids,Single,0
RI,18-29,$0-20k,Black,Male,Coll,No Kids,Married,0
RI,18-29,$0-20k,Black,Male,Coll,No Kids,Single,0
RI,18-29,$0-20k,Black,Male,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,Black,Male,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,Black,Male,Post-Grad,No Kids,Married,0
RI,18-29,$0-20k,Black,Male,Post-Grad,No Kids,Single,0
RI,18-29,$0-20k,Black,Female,< HS,Kids,Married,136
RI,18-29,$0-20k,Black,Female,< HS,Kids,Single,468
RI,18-29,$0-20k,Black,Female,< HS,No Kids,Married,0
RI,18-29,$0-20k,Black,Female,< HS,No Kids,Single,25
RI,18-29,$0-20k,Black,Female,HS,Kids,Married,0
RI,18-29,$0-20k,Black,Female,HS,Kids,Single,232
RI,18-29,$0-20k,Black,Female,HS,No Kids,Married,0
RI,18-29,$0-20k,Black,Female,HS,No Kids,Single,168
RI,18-29,$0-20k,Black,Female,Some Coll,Kids,Married,61
RI,18-29,$0-20k,Black,Female,Some Coll,Kids,Single,40
RI,18-29,$0-20k,Black,Female,Some Coll,No Kids,Married,0
RI,18-29,$0-20k,Black,Female,Some Coll,No Kids,Single,134
RI,18-29,$0-20k,Black,Female,Coll,Kids,Married,0
RI,18-29,$0-20k,Black,Female,Coll,Kids,Single,0
RI,18-29,$0-20k,Black,Female,Coll,No Kids,Married,0
RI,18-29,$0-20k,Black,Female,Coll,No Kids,Single,0
RI,18-29,$0-20k,Black,Female,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,Black,Female,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,Black,Female,Post-Grad,No Kids,Married,0
RI,18-29,$0-20k,Black,Female,Post-Grad,No Kids,Single,61
RI,18-29,$0-20k,Hispanic,Male,< HS,Kids,Married,63
RI,18-29,$0-20k,Hispanic,Male,< HS,Kids,Single,226
RI,18-29,$0-20k,Hispanic,Male,< HS,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,< HS,No Kids,Single,232
RI,18-29,$0-20k,Hispanic,Male,HS,Kids,Married,171
RI,18-29,$0-20k,Hispanic,Male,HS,Kids,Single,293
RI,18-29,$0-20k,Hispanic,Male,HS,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,HS,No Kids,Single,84
RI,18-29,$0-20k,Hispanic,Male,Some Coll,Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,Some Coll,Kids,Single,82
RI,18-29,$0-20k,Hispanic,Male,Some Coll,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,Some Coll,No Kids,Single,213
RI,18-29,$0-20k,Hispanic,Male,Coll,Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,Coll,Kids,Single,0
RI,18-29,$0-20k,Hispanic,Male,Coll,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,Coll,No Kids,Single,0
RI,18-29,$0-20k,Hispanic,Male,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,Hispanic,Male,Post-Grad,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Male,Post-Grad,No Kids,Single,0
RI,18-29,$0-20k,Hispanic,Female,< HS,Kids,Married,176
RI,18-29,$0-20k,Hispanic,Female,< HS,Kids,Single,797
RI,18-29,$0-20k,Hispanic,Female,< HS,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,< HS,No Kids,Single,118
RI,18-29,$0-20k,Hispanic,Female,HS,Kids,Married,14
RI,18-29,$0-20k,Hispanic,Female,HS,Kids,Single,295
RI,18-29,$0-20k,Hispanic,Female,HS,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,HS,No Kids,Single,279
RI,18-29,$0-20k,Hispanic,Female,Some Coll,Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,Some Coll,Kids,Single,431
RI,18-29,$0-20k,Hispanic,Female,Some Coll,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,Some Coll,No Kids,Single,128
RI,18-29,$0-20k,Hispanic,Female,Coll,Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,Coll,Kids,Single,0
RI,18-29,$0-20k,Hispanic,Female,Coll,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,Coll,No Kids,Single,227
RI,18-29,$0-20k,Hispanic,Female,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,Hispanic,Female,Post-Grad,No Kids,Married,0
RI,18-29,$0-20k,Hispanic,Female,Post-Grad,No Kids,Single,0
RI,18-29,$0-20k,Other,Male,< HS,Kids,Married,0
RI,18-29,$0-20k,Other,Male,< HS,Kids,Single,0
RI,18-29,$0-20k,Other,Male,< HS,No Kids,Married,0
RI,18-29,$0-20k,Other,Male,< HS,No Kids,Single,52
RI,18-29,$0-20k,Other,Male,HS,Kids,Married,0
RI,18-29,$0-20k,Other,Male,HS,Kids,Single,32
RI,18-29,$0-20k,Other,Male,HS,No Kids,Married,0
RI,18-29,$0-20k,Other,Male,HS,No Kids,Single,0
RI,18-29,$0-20k,Other,Male,Some Coll,Kids,Married,0
RI,18-29,$0-20k,Other,Male,Some Coll,Kids,Single,0
RI,18-29,$0-20k,Other,Male,Some Coll,No Kids,Married,0
RI,18-29,$0-20k,Other,Male,Some Coll,No Kids,Single,277
RI,18-29,$0-20k,Other,Male,Coll,Kids,Married,0
RI,18-29,$0-20k,Other,Male,Coll,Kids,Single,0
RI,18-29,$0-20k,Other,Male,Coll,No Kids,Married,0
RI,18-29,$0-20k,Other,Male,Coll,No Kids,Single,22
RI,18-29,$0-20k,Other,Male,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,Other,Male,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,Other,Male,Post-Grad,No Kids,Married,0
RI,18-29,$0-20k,Other,Male,Post-Grad,No Kids,Single,32
RI,18-29,$0-20k,Other,Female,< HS,Kids,Married,0
RI,18-29,$0-20k,Other,Female,< HS,Kids,Single,0
RI,18-29,$0-20k,Other,Female,< HS,No Kids,Married,0
RI,18-29,$0-20k,Other,Female,< HS,No Kids,Single,57
RI,18-29,$0-20k,Other,Female,HS,Kids,Married,0
RI,18-29,$0-20k,Other,Female,HS,Kids,Single,186
RI,18-29,$0-20k,Other,Female,HS,No Kids,Married,0
RI,18-29,$0-20k,Other,Female,HS,No Kids,Single,109
RI,18-29,$0-20k,Other,Female,Some Coll,Kids,Married,0
RI,18-29,$0-20k,Other,Female,Some Coll,Kids,Single,97
RI,18-29,$0-20k,Other,Female,Some Coll,No Kids,Married,0
RI,18-29,$0-20k,Other,Female,Some Coll,No Kids,Single,478
RI,18-29,$0-20k,Other,Female,Coll,Kids,Married,0
RI,18-29,$0-20k,Other,Female,Coll,Kids,Single,0
RI,18-29,$0-20k,Other,Female,Coll,No Kids,Married,84
RI,18-29,$0-20k,Other,Female,Coll,No Kids,Single,163
RI,18-29,$0-20k,Other,Female,Post-Grad,Kids,Married,0
RI,18-29,$0-20k,Other,Female,Post-Grad,Kids,Single,0
RI,18-29,$0-20k,Other,Female,Post-Grad,No Kids,Married,0
RI,18-29,$0-20k,Other,Female,Post-Grad,No Kids,Single,0
RI,18-29,$20-40k,White,Male,< HS,Kids,Married,115
RI,18-29,$20-40k,White,Male,< HS,Kids,Single,710
RI,18-29,$20-40k,White,Male,< HS,No Kids,Married,0
RI,18-29,$20-40k,White,Male,< HS,No Kids,Single,1177
RI,18-29,$20-40k,White,Male,HS,Kids,Married,209
RI,18-29,$20-40k,White,Male,HS,Kids,Single,448
RI,18-29,$20-40k,White,Male,HS,No Kids,Married,252
RI,18-29,$20-40k,White,Male,HS,No Kids,Single,2063
RI,18-29,$20-40k,White,Male,Some Coll,Kids,Married,113
RI,18-29,$20-40k,White,Male,Some Coll,Kids,Single,153
RI,18-29,$20-40k,White,Male,Some Coll,No Kids,Married,123
RI,18-29,$20-40k,White,Male,Some Coll,No Kids,Single,2491
RI,18-29,$20-40k,White,Male,Coll,Kids,Married,24
RI,18-29,$20-40k,White,Male,Coll,Kids,Single,34
RI,18-29,$20-40k,White,Male,Coll,No Kids,Married,41
RI,18-29,$20-40k,White,Male,Coll,No Kids,Single,1030
RI,18-29,$20-40k,White,Male,Post-Grad,Kids,Married,0
RI,18-29,$20-40k,White,Male,Post-Grad,Kids,Single,0
RI,18-29,$20-40k,White,Male,Post-Grad,No Kids,Married,60
RI,18-29,$20-40k,White,Male,Post-Grad,No Kids,Single,335
RI,18-29,$20-40k,White,Female,< HS,Kids,Married,156
RI,18-29,$20-40k,White,Female,< HS,Kids,Single,214
RI,18-29,$20-40k,White,Female,< HS,No Kids,Married,52
RI,18-29,$20-40k,White,Female,< HS,No Kids,Single,383
RI,18-29,$20-40k,White,Female,HS,Kids,Married,322
RI,18-29,$20-40k,White,Female,HS,Kids,Single,834
RI,18-29,$20-40k,White,Female,HS,No Kids,Married,155
RI,18-29,$20-40k,White,Female,HS,No Kids,Single,1132
RI,18-29,$20-40k,White,Female,Some Coll,Kids,Married,175
RI,18-29,$20-40k,White,Female,Some Coll,Kids,Single,799
RI,18-29,$20-40k,White,Female,Some Coll,No Kids,Married,252
RI,18-29,$20-40k,White,Female,Some Coll,No Kids,Single,2799
RI,18-29,$20-40k,White,Female,Coll,Kids,Married,47
RI,18-29,$20-40k,White,Female,Coll,Kids,Single,59
RI,18-29,$20-40k,White,Female,Coll,No Kids,Married,198
RI,18-29,$20-40k,White,Female,Coll,No Kids,Single,1114
RI,18-29,$20-40k,White,Female,Post-Grad,Kids,Married,97
RI,18-29,$20-40k,White,Female,Post-Grad,Kids,Single,0
RI,18-29,$20-40k,White,Female,Post-Grad,No Kids,Married,25
RI,18-29,$20-40k,White,Female,Post-Grad,No Kids,Single,119
RI,18-29,$20-40k,Black,Male,< HS,Kids,Married,0
RI,18-29,$20-40k,Black,Male,< HS,Kids,Single,61
RI,18-29,$20-40k,Black,Male,< HS,No Kids,Married,0
RI,18-29,$20-40k,Black,Male,< HS,No Kids,Single,0
RI,18-29,$20-40k,Black,Male,HS,Kids,Married,0
RI,18-29,$20-40k,Black,Male,HS,Kids,Single,0
RI,18-29,$20-40k,Black,Male,HS,No Kids,Married,0
RI,18-29,$20-40k,Black,Male,HS,No Kids,Single,279
RI,18-29,$20-40k,Black,Male,Some Coll,Kids,Married,0
RI,18-29,$20-40k,Black,Male,Some Coll,Kids,Single,89
RI,18-29,$20-40k,Black,Male,Some Coll,No Kids,Married,0
RI,18-29,$20-40k,Black,Male,Some Coll,No Kids,Single,184
RI,18-29,$20-40k,Black,Male,Coll,Kids,Married,0
RI,18-29,$20-40k,Black,Male,Coll,Kids,Single,0
RI,18-29,$20-40k,Black,Male,Coll,No Kids,Married,0
RI,18-29,$20-40k,Black,Male,Coll,No Kids,Single,0
RI,18-29,$20-40k,Black,Male,Post-Grad,Kids,Married,0
RI,18-29,$20-40k,Black,Male,Post-Grad,Kids,Single,0
RI,18-29,$20-40k,Black,Male,Post-Grad,No Kids,Married,0
RI,18-29,$20-40k,Black,Male,Post-Grad,No Kids,Single,0
RI,18-29,$20-40k,Black,Female,< HS,Kids,Married,0
RI,18-29,$20-40k,Black,Female,< HS,Kids,Single,65
RI,18-29,$20-40k,Black,Female,< HS,No Kids,Married,0
